ID,empresa,modelo_negocio,app_movil,periodo,marca,modelo,tipo_vehiculo,segmento,transmision,combustible,puertas,uso_principal,precio_hora_ars,precio_dia_ars,km_incluidos,costo_vehiculo_usd,horas_uso_dia,usuarios_registrados,cobertura_geo,observaciones,fecha_carga,codigo_postal,telefono,email
615,Keko,agregador_tradicional,DeRentas Web,2024,peugeot,yaris,grande,economico,,electric,cinco,urbano,,,unlimited,18000000,5.0,5000,ROSARIO,Activo,2025-05-06,CABA,123,N/A
616,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1000,11-1234-5678,usuario@gmail.com
617,Cactus Rent,carsharing_flota_propia,FastGo App,2023,Fiat,Suburban,suv,grande,manual,gnc,cinco,remis,115404.4601905498,551037.0386034895,ilimitado,15000,5.0,N/D,Bariloche,activo,03/03/2025,1000,sin telefono,keko.com
618,Alamo,carsharing_flota_propia,Avis App,2024,Volkswagen,Onix,HATCHBACK,premium,cvt,DIESEL,6,personal,-28579.30659726944,144051.6241762911,,,,125000,Córdoba,Expansión 2025,2025-11-25 11:08:31.756299,XXXX,sin telefono,usuario@gmail.com
4158,New Way,renta_tradicional, ,2025,vw,dos mil ocho,auto,mediano,N/A,gas,3,,126888.53970865683,751346.1221227718,200,25000,12.0,125000,,CERRÓ,2026-01-28,C1000,sin telefono,keko.com
7848,  TripWip   ,  alquiler_trabajo  ,,,   Audi,COROLA    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,1000,,
621,fastgo,renta_tradicional,Despegar Autos,2025,vw,kicks,mediano,mediano ,dsg,gas,cinco,URBANO,11987.67461788582,52101.62772029047,cien,25000,100.0,N/D,Mar del Plata,verificar,08-21-2025,C1000,,N/A
622,Alamo,carsharing_flota_propia,Hertz 24/7,2023,Ford,k icks,hatchback,premium,,electric,cinco,alquiler_tradicional,29973.243326647418,127669.00641936471,-50,25000,10.0,N/D,BS AS,verificar,29/04/2025,1000,11-1234-5678,contacto@keko.com
623,Alamo,carsharing_flota_propia,Hertz 24/7,2023,Ford,i10,moto,mediano,automatica,híbrido,cinco,Uber,-108777.97119810367,652463.9192558662,ILIMITADO,,24.0,125.000, ,activo,30/12/2025,0000,sin telefono,contacto@keko.com
624,Europcar,carsharing_flota_propia,MyKeego App,2023,OYOTA,UP,utilitario,grande,AUTOMATICO,hibrido,4,n/a,14004.869315369635,80198.12242112457,ILIMITADO,50000,100.0,140000,Mendosa,N/A,28/09/2025,C1425,123,usuario@gmail.com
625,Localiz a,agregador_tradicional,DeRentas Web,2025,Honda,U no,hatchback,grande,AUTOMATICO,NAFTA,4,remis,-212112.28159562137,1091586.8154465642,unlimited,50000,-2.0,14K,BuenosAires,ACTIVO,2025-12-13 11:08:31.760857,0000,+54 11 1234-5678,keko@keko
626,Sixt,alquiler_trabajo,app,2023,nissan,Partner,auto,mediano,mecánico,NAFTA,4,mixto,,,,30000,24.0,45000,n/a,verificar,2025-09-13 11:08:31.744637,C1000,11-1234-5678,
627,New Way,agregador_tradicional,APLICACION,2025,Mercedes,Siena,auto,grande,mecánico,electric,,taxi,20368.32781827304,88110.07216435594,100,35000,2.0,N/D, ,verificar,01-30-2026,C1000,123,keko.com
628,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,BS AS,11-1234-5678,keko@keko
629,TripWip,carsharing_flota_propia,Rentcars pp,2024,Honda,Maverick,grande,grande, ,,3,,11154.662136936317,64870.66138602339,150,15000,10.0,15000,Buenos Aires,PENDIENTE,18/08/2025,C1000,12345678,keko@keko
630,Invernalia,carsharing_flota_propia,FastGo App,2024,Jeep,onixs,suv,economico,,híbrido,99,carga,130092.61993410907,678168557.5042924,ilimitado,35000,12.0,80000,BS AS,dato no confirmado,2025-07-15 11:08:31.754961,C1425,123,info@
3364,Keko,carsharing_flota_propia,Despegar Autos,2023,fiat,Corolla,sedán,mediano,MANUAL,híbrido,cinco,n/a,-14559.993014385498,74067.45435480407,50,22000,8.0,15000,Buenos Aires,Cerró enero 2025,2025-10-12,0000,11-1234-5678,info@
632,Alamo,renta_tradicional,,2024,Adui,Kangoo,mediano,grande, ,gnc,3,n/a,12828.800836272196,66328.67680411223,50,22000,5.0,125000,Buenos Aires,verificar,08/12/2025,XXXX,123,info@
633,Alamo,carsharing_p2p,Rentcars App,2024,Peugeot,kicks,pickup,grande,,DIESEL,3,personal,16081.927455066027,83576.0561965461,0,15000,-2.0,125000,BuenosAires,Cerró enero 2025,2025-07-25,BS AS,123,contacto@keko.com
634,FastGo,carsharing p2p,Despegar Autos,2025,Toyota,Uno,camion,grande,dsg,gas,tres,Uber,15361.220917993985,79165.71943965946,9999,30000,48.0,45000,"Mendosa, Argentina",N/A,2026-01-21 11:08:31.756656,1425,0800-KEKO,N/A
635,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,,0800-KEKO,keko.com
6272,Cactus Rent,renta_tradicional,Rentennials App,2023,Audi,Etios,utilitario,mediano ,,hibrido,99,carga,"14.094,68",78384.24250449422,9999,25000,100.0,45000,Bariloche,verificar,2025-05-21 11:08:31.754354,CABA,0800-KEKO,usuario@gmail.com
637,Kayak,CARSHARING_FLOTA_PROPIA,KINTO Share,2023,Audi,Siena,hatchback,economico, ,,0,remis,$22496,122967.0269887474,ilimitado,30000,2.0,80000,BS AS,Alianza Uber,2025-04-23 11:08:31.750495,XXXX,+54 11 1234-5678,N/A
638,Europcar,agregador tradicional,N/A,2025,Fiat,UP,PickUp,premium,manual,nafta,0,personal,12877.708475949228,53294.62960262343,-50,22000,,140000,B.Aires,N/A,13/11/2025,CABA,12345678,keko@keko
639,TripWip,agregador_tradicional,Hertz 24/7,2023,ford,Corolla,HATCHBACK, compacto,cvt,DIESEL,3,personal,124620.99378384932,582652.2808497968,-50,$35000 USD,3.0,14K,CABA,cerró en enero 2025,2025-12-10,BS AS,0800-KEKO,info@
640,DeRentas,agregador_tradicional,Avis App,2025,TOYOTA,maverick,PICKUP,mediano ,manual,hibrido,0,remis,117730.61588788392,526429.938411607,50 km,15000,3.0,,Cordoba,Expansión 2025,12/11/2025,1425,12345678,info@
641,Europcar,renta_tradicional, ,2025,toyota,onixs,sedan,economico,cvt,gnc,3,carga,13585.94756847801,78207.08260761679,ilimitado,,4.0,14K,BuenosAires,Activo,2026-01-17 11:08:31.755093,1425,123,keko.com
642,TripWip,agregador_tradicional,TripWip App,2024,Honda,i10,mediano,grande,MANUAL,hibrido,99,personal,"137.068,74",623360.4945177985,50,18000000,1.0,N/D,ROSARIO,,09/07/2025,XXXX,+54 11 1234-5678,contacto@keko.com
643,Rentennials,renta_tradicional,app,2025,Renault,Gol,camion,premium,N/A,electrico,6,txi,111006.90036614129,558072.6461378472,100,20000,100.0,5000,BS AS,N/A,23/09/2025,,sin telefono,info@
644,MyKeego,carsharing_p2p,,2027,Toyota,Gol,,,,,10,,100000,10000,,,50,,,INCONSISTENTE,,BS AS,12345678,
645,Avis,carsharing_p2p,KINTO Share,2023,Ford,Bronco,mediano,economico,dsg,diesel,2,Uber,-22889.997757672798,111281.41811435958,unlimited,35000,3.0,5000,GBA,dato no confirmado,2025-11-16 11:08:31.757510,BS AS,sin telefono,keko.com
646,Rentennials,renta_tradicional,DeRentas Web,2023,Honda,onixs,sedán,compacto,Mecanica,,0,,"16.782,70",70982.1154602135,ILIMITADO,35000,1.0,14K,B.Aires,CERRÓ,2025-09-02 11:08:31.759777,1425,11-1234-5678,N/A
647,KINTO,carsharing_flota_propia,Keko App,2024,VW,Tracker,pickup,economico,AUTOMATICO,electrico,5,alquiler_tradicional,$25853,120325.19449599485,0,,0.5,45mil,Barilochee,Expansión 2025,2026-01-15,XXXX,+54 11 1234-5678,contacto@keko.com
648,MyKeego,alquiler_trabajo,Keko App,2025,toyota,Tracker,camioneta,compacto,automatica,electrico,99,URBANO,27523.57699759648,130663.71308641552,50,$35000 USD,100.0,"80,000",B.Aires,Activo,18/07/2025,CABA,11-1234-5678,keko@keko
649,New Way,alquiler_trabajo,KINTO Share,2023,Citroen,Frontier,HATCHBACK,COMPACTO,,hibrido,4,Uber,136178.16660532524,637345.3869664854,cien,,100.0,45mil,Bariloche,Cerró enero 2025,06-15-2025,1000,12345678,keko.com
650,  Europcar   ,  renta_tradicional  ,,,   peugeot,Gol Trend    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,C1425,0800-KEKO,contacto@keko.com
1086,,carsharing,,1800,Ford,Gol,,,,,,,,,,,,,,AÑO INCORRECTO,,1000,123,N/A
652,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,,11-1234-5678,N/A
1553,Invernalia,agregador_tradicional,Keko App,2023,FIAT,COROLLA,hatchback,mediano,automatica,nafta,3,taxi,31315.22109379837,162709.71359280054,unlimited,15000,0.5,5000,Córdoba,CERRÓ,09/09/2025,0000,,
654,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,CABA,12345678,keko@keko
655,Budget,alquiler_trabajo,MyKeego App,2025,Renaault,Fox,Furgon,COMPACTO,Mecanica,,2,uber_trabajo,12832.538496180536,65846.54204725169,50 km,35000,1.0,"80,000",Barilochee,ACTIVO,02/10/2025,1000,12345678,
16184,udget,alquiler_trabajo,web sitte,2024,Honda,i10,sedán,mediano ,Mecanica,electric,4,,24666.769273265134,143726.22715573164,-50,,1.0,15000,Mendoza,Alianza Uber,29/07/2025,,+54 11 1234-5678,keko@keko
657,Keko,carsharing_flota_propia,APLICACION,,peugeot,Etios,hatchback,mediano,N/A,gas,99,uber_trabajo,89270.21906591146,456611.69087021897,50,18000,0.5,80000,BuenosAires, ,2025-04-07 11:08:31.763186,0000,123,usuario@gmail.com
658,Localiza,carsharing_flota_propia,FastGo App,2024,Hyundai,2008,grande,mediano,auto,n/a,tres,taxi,,,cien,15000,,125000,Mar del Plata,Cerró enero 2025,12/02/2025,1425,sin telefono,usuario@gmail.com
659,Keko,alquiler_trabajo,Kayak App,2023,Kia,Bronco,grande,economico,MANUAL,hibrido,3, ,126237.12265767904,676821.7849538607,ILIMITADO,12000,100.0,45000,B.Aires,,2025-02-19 11:08:31.743217,BS AS,11-1234-5678,info@
660,Europcar,agregador tradicional,N/A,2025,Fiat,UP,PickUp,premium,manual,nafta,0,personal,12877.708475949228,53294.62960262343,-50,22000,,140000,B.Aires,N/A,13/11/2025,0000,0800-KEKO,N/A
661,Hertz,alquiler trabajo,MyKeego App,2024,chev,yaris,sedán,economico,AUTOMATICO,n/a,4,uber_trabajo,12135.42547030724,61118.14682591482,100,50000,,45mil, ,ACTIVO,2025-04-29 11:08:31.746527,0000,11-1234-5678,keko@keko
662,Budget,carsharing_p2p,Hertz 247/,2025,Audi,Kiicks,HATCHBACK,mediano ,cvt,diesel,5,uber_trabajo,$30580,168266.8725793377,ILIMITADO,22000,2.0,5000,Mendoza,activo,05-29-2025,,123,contacto@keko.com
663,Budet,renta_tradicional,,2024,TOYOTA,dos mil ocho,camioneta,mediano ,cvt,electric,99,turismo,20913.14655706758,103753.91185153095,100,18000,3.0,140000,GBA,,2025-06-20 11:08:31.741098,1425,sin telefono,usuario@gmail.com
664,Kayak,carsharing_flota_propia, ,23,chev,Toro,compacto,premium,Mecanica,híbrido,5,alquiler_tradicionaal,224981.22817081583,1003637.402907584,150,,1.0,14K,B.Aires,PENDIENTE,2025-08-29 11:08:31.762608,C1425,11-1234-5678,keko@keko
665,KINTO,carsharing_p2p,Hertz 24/7,2025,Ford,UP,grande,premium,AUTOMATICO,electric,cinco,personal,"135.252,22",615136.9676696548,cien,,10.0,N/D,Córdoba, ,2025-07-04 11:08:31.746989,C1000,+54 11 1234-5678,
666,Europcar,carsharing_p2p,KEKO APP,2025,Nissan,Cronos,PickUp,economico,automatica,electric,3,n/a,181816.48384198805,899013.2159455193,-50,$50000 USD,48.0,45000,B.Aires,dato no confirmado,2026-01-15 11:08:31.764034,1425,11-1234-5678,usuario@gmail.com
667,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1000,12345678,usuario@gmail.com
668,New Wya,renta_tradicional,Rentcars App,2025,Audi,KKangoo,SUV,COMPACTO,,híbrido,cinco,URBANO,87963.31170639952,515725.9883738444,50 km,20000,,125.000," , Argentina",cerró en enero 2025,2025-12-23 11:08:31.748757,CABA,11-1234-5678,info@
669,KINTO,carsharing_p2p,,2026,Fiat,Gol,,,,,10,,100000,10000,,,25,,,INCONSISTENTE,,C1425,,info@
670,Alamo,renta_tradicional,Localiza Mobile,23,Renault,Versa,pickup,grande,cvt,,4,,144955.7267720521,853114.795433806,ILIMITADO,,12.0,5000,Buenos Aires,Cerró enero 2025,27/02/2025,0000,12345678,N/A
671,KINTO,alquiler_trabajo,APLICACION,2023,VW,Partner,mediano,grande, ,NAFTA,3,n/a,"13.458,12",67112.45183325188,50 km,,8.0,15000,Mar del Plata,Expansión 2025,2026-02-03 11:08:31.763373,0000,123,keko@keko
672,Localiza,carsharing_p2p,ALAMO WEB,2023,toyota,MMOBI,auto,COMPACTO,auto,electric,4,carga,11105.164521705376,61565.710825355025,9999,,2.0,125.000,,dato no confirmado,2025-09-12 11:08:31.749785,XXXX,12345678,keko@keko
673,Rentcars,alquiler_trabajo,Rentcars App,2023,Jeep,ol,moto,grande,MANUAL,gnc,6,uber_trabajo,13597.867956077122,67534.39339847566,ilimitado,30000000,6.0,140000,GBA,,04/12/2025,C1425,,
674,Europcar,carsharing_flota_propia,Kayak App,2023,Nissan,Kickks,grande,grande,N/A,n/a,4,uber_trabajo,,,ilimitado,20000,-2.0,"80,000",Buenos Aires,Activo,2025-10-22,BS AS,,keko.com
675,DeRentas,carsharing_flota_propia,APLICACION,2024,RENAULT,yaris,auto,grande,Mecanica,hibrido,0, ,11737.254231871817,66253.47925834714,50,50000,,5000,Mar del Plata,N/A,02-19-2025,C1425,,usuario@gmail.com
676,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,,11-1234-5678,info@
677,MyKeego,carsharing_flota_propia,DeRentas Web,2025,Peugeot,Bronco,mediano,mediano ,Mecanica,hibrido,4,mixto,64670.957191247144,286203.64140597027,50,20000,10.0,5000,n/a,dato no confirmado,20/04/2025,0000,0800-KEKO,usuario@gmail.com
678,Europcar,carsharing_flota_propia,Kayak App,2024-01-01,uAdi,trackes,SUV,mediano,automatica,NAFTA,tres,alquiler_tradicional,$21781,121876.84640257855,,,48.0,125.000,Barilochee,CERRÓ,05/02/2025,BS AS,0800-KEKO,contacto@keko.com
679,Sixt,renta_tradicional,Keko App,2023,Kia,208,moto,premium,N/A,gnc,6,,17667.09600156644,102749.59879107986,0,18000,24.0,5000,Mendoza,Activo,17/04/2025,XXXX,+54 11 1234-5678,keko@keko
9957,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,,+54 11 1234-5678,usuario@gmail.com
681,Invernalia,carsharing_p2p,Avi App,2023,vw,MOBI,HATCHBACK,grande,manual,DIESEL,5,personal,107374.41662719566,542851.6429426332,ILIMITADO,25000,48.0,,BS AS,Alianza Uber,16/04/2025,C1425,sin telefono,keko@keko
682,FastGo,agregador_tradicional,,2023,F ord,kicks,suv,compacto,,nafta,99,mixto,,,0,20000,4.0,5000,Mendoza, ,07-04-2025,CABA,12345678,keko@keko
683,Rentennials,carsharing_flota_propia,KINTO Share,2023,Chevrolet,Frontier,furgon,grande,,diesel,4,Uber,16357.409659789393,79373.06967382992,9999,18000,4.0,,Cordoba,Expansión 2025,18/09/2025,C1425,12345678,N/A
684,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,,0800-KEKO,keko.com
685,Cactus Rent,carsharing_flota_propia,Avis App,2024,Chevrolet,Polo,sedán,COMPACTO,cvt,gnc,5,URBANO,10278.0396714592,53828.386075566064,9999,15000,3.0,N/D,ROSARIO,Activo,10/06/2025,C1000,+54 11 1234-5678,usuario@gmail.com
686,MyKeego,carsharing_p2p,web site,2024,tOYOTA,Mobi,hatchback,grande,mecánico,nafta,4,URBANO,138166.74186913672,567835.7140803683,-50,25000000,4.0,14K,Cordoba,PENDIENTE,12-21-2025,C1000,sin telefono,contacto@keko.com
687,Cactus Rent,agregador_tradicional,app,2024,BMW,Siena,sedán,premium,Mecanica,n/a,3,mixto,80013.6939498926,325601789.5001764,150,,5.0,,BS AS,,28/08/2025,C1000,12345678,
688,Localiza,alquiler_trabajo, ,2025,Volkswage,onixs,sedan,COMPACTO,Mecanica,diesel,5,carga,-206321.45174519645,980009.5821855781,9999,50000000,48.0,45mil,"n/a, Argentina",Expansión 2025,2025-10-21 11:08:31.743930,C1425,sin telefono,
689,MyKeego,carsharing_p2p,TripWip App,2025,Citroen,Toro,pickup, compacto,MANUAL,electric,,taxi,20698.567206082924,118750.8750515493,cien,,10.0,140000,Cordoba,cerró en enero 2025,2025-06-08 11:08:31.763711,C1000,12345678,usuario@gmail.com
690,FastGo,carsharing_p2p,DERENTAS WEB,2023,Mercedes,dos mil ocho,Furgon,premium,,,tres,carga,21077.858772706004,97928.68727303822,100,22000,4.0,"80,000",BuenosAires,PENDIENTE,2025-06-10 11:08:31.756494,BS AS,11-1234-5678,N/A
691,Kayak,agregador_tradicional,Localiza Mobile,2024,BMW,Partner,utilitario,compacto,automatico,diesel,4,URBANO,35213.73928842342,175826.70930538964,cien,15000,100.0,140000,Bariloche,activo,2025-09-27 11:08:31.761080,0000,+54 11 1234-5678,keko.com
10618,Europcar,renta_tradicional,Despegar Autos,2025,Ford,Etius,utilitario, compacto,automatico,electric,3,remis,136105.6757170353,598716.8832840088,100,20000,,,Cordoba,dato no confirmado,2025-11-07,C1000,0800-KEKO,info@
693,DeRen tas,carsharing_p2p,Rentennials App,2023,Chevrolet,Etios,auto, compacto,,híbrido,6,personal,72453.61447801231,299709.6304064441,-50,35000,100.0,80000,GBA,dato no confirmado,2025-12-21 11:08:31.740957,1000,123,usuario@gmail.com
694,New Way,RENTA_TRADICIONAL,Kayak App,2024,Honda,Gol,moto,grande,Mecanica,n/a,-1,turismo,199550.23642046395,1086555.16853727,cien,,8.0,45000,ROSARIO,CERRÓ,01-21-2026,,sin telefono,N/A
695,New Way,alquiler_trabajo,KINTO Share,2023,Citroen,Frontier,HATCHBACK,COMPACTO,,hibrido,4,Uber,136178.16660532524,637345.3869664854,cien,,100.0,45mil,Bariloche,Cerró enero 2025,06-15-2025,0000,11-1234-5678,contacto@keko.com
696,Localiza,carsharing_p2p,app,2023,Kia,trckers,camion,grande,automatico,nafta,5,urbano,64883.740676624984,293971.03589481936,unlimited,50000,4.0,125.000,CABA,dato no confirmado,2025-03-05 11:08:31.740709,C1000,sin telefono,
697,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,XXXX,12345678,
698,Alamo,renta_tradicional,Despegar Autos,2023,toyot,Fox,camion,mediano,auto,electrico,5,remis,-23621.180435427734,94654.82005499999,cien,50000,5.0,45000,BS AS,CERRÓ,07/12/2025,1000,11-1234-5678,keko@keko
699,Cactus Rent,agregador_tradicional,Avis App,2025,Peugeot,Renegade,sedan,economico, ,,3,urbano,216134.4593979864,1079733.4164586652,cien,30000,100.0,140000,BS AS,Expansión 2025,2025-04-06,C1000,,contacto@keko.com
700,Rentennials,alquiler_trabajo,Despegar Autos,2025,Citrooen,COROLA,suv,mediano,manual,diesel,0, ,,,150,35000,100.0,45mil,ROSARIO,cerró en enero 2025,2025-02-28 11:08:31.755179,BS AS,0800-KEKO,contacto@keko.com
4745,FastGo,agregador_tradicional,Keko App,2023,Kia,Yaris,camioneta,mediano,auto,electric,4,taxi,20281.73512674575,89950.54393432554,9999,20000,5.0,,Barilochee,Alianza Uber,16/09/2025,XXXX,12345678,keko.com
702,Budget,carsharing_p2p,FastGo App,2023,TOYOTA,Bronco,pickup,premium,N/A,electric,4,,14979.00309672108,66994.25232862045,50 km,,48.0,125.000,n/a,CERRÓ,01/09/2025,,11-1234-5678,keko.com
703,Sixt,carsharing_flota_propia,N/A,2025,fiat,DOS MIL OCHO,suv,mediano ,AUTOMATICO,n/a,-1, ,125818.22845622382,676340.0986498909,,50000,5.0,"80,000",Barilochee,PENDIENTE,2025-04-29 11:08:31.744278,1425,123,keko@keko
704,Keko,carsharing_flota_propia,MyKeego App,2024,Toyota,gol,furgon,COMPACTO,manual,n/a,2,urbano,,,ilimitado,15000,5.0,80000,BuenosAires,CERRÓ,2025-11-22 11:08:31.755783,C1425,+54 11 1234-5678,
705,Kayak,carsharing_flota_propia,Despegar Autos,2023,nissan,COROLA,auto,economico,manual,electric,2, ,100203.08655880879,528455.4307689744,ILIMITADO,,0.5,125000,Buenos Aires,Activo,04-12-2025,CABA,+54 11 1234-5678,keko.com
706,FastGo,carsharing flota propia,Kayak App,2023,Honda,Suburban,camion,mediano ,automatica,nafta,5,alquiler_tradicional,114969.02676876492,600433.0615828728,150,$18000 USD,4.0,45000,BS AS,Cerró enero 2025,2025-09-26 11:08:31.760935,1000,sin telefono,
15621,Invernalia,carsharing_flota_propia,appp,2023,RENAULT,UP,sedan,grande,dsg,,0,urbano,140625.48897032643,672184.9604511119,0,22000,-2.0,125000,GBA,activo,2025-05-20,0000,sin telefono,
708,Alamo,carsharing_flota_propia,Rentennials App,2023,VW,gol,furgon,mediano,,n/a,,remis,164768.78528027664,811339.3456492217,ILIMITADO,20000,1.0,N/D,Rosario,verificar,2025-02-10,1425,123,contacto@keko.com
709,FastGo,carsharing flota propia,Av is App,2025,NISSAN,Renegade,grande, compacto,MANUAL,NAFTA,5,alquiler_tradicional,,,200,,3.0,15000,Cordoba,CERRÓ,01-28-2026,C1000,11-1234-5678,
710,FastGo,carsharing flota propia,Av is App,2025,NISSAN,Renegade,grande, compacto,MANUAL,NAFTA,5,alquiler_tradicional,,,200,,3.0,15000,Cordoba,CERRÓ,01-28-2026,1425,sin telefono,usuario@gmail.com
711,Europcar,agregador_tradicional,KINTO Share,25,Honda,dos mil ocho,moto,compacto,cvt,gnc,99,urbano,$161539,883674.2404546704,,22000,3.0,140000,BS AS,Cerró enero 2025,2025-02-17,1425,0800-KEKO,keko.com
712,  Cactus Rent   ,  carsharing_flota_propia  ,,,   Toyota,Gol Trend    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,XXXX,,contacto@keko.com
713,Cactus Rent,carsharing_flota_propia,app,2023,Nissan,cronnos,HATCHBACK,grande,Mecanica,electrico,4,remis,114670.73213765633,565915.8848651812,150,,4.0,125000,"ROSARIO, Argentina",N/A,23/12/2025,0000,,
714,Localiza,renta_tradicional,Keko App,2024,FIAT,MOBI,auto, compacto,mecánico,híbrido,3, ,23934.75979125612,109557.54822921916,-50,15000,6.0,45mil,CABA,cerró en enero 2025,02/05/2025,1425,+54 11 1234-5678,usuario@gmail.com
715,Rentennials,carsharing_flota_propia,Despegar Autos,2025,ford,Tracker,furgon,economico,dsg,gas,5,,17426.618276243673,96629.93212045447,cien,50000,12.0,"80,000","B.Aires, Argentina",PENDIENTE,31/05/2025,0000,sin telefono,keko.com
716,Invernalia,renta_tradicional,Localiza Mobile,2025,RENAULT,Frontie,SUV,compacto,dsg,híbrido,tres,turismo,16315.681049006087,82831.85072478768,200,50000,6.0,140000,Bariloche,PENDIENTE,2025-07-31,1425,sin telefono,usuario@gmail.com
717,Despegar,carsharing_p2p,N/A,2023,Mercedes,Palio,sedán,mediano,cvt,NAFTA,99,alquiler_tradicional,,,9999,25000,4.0,15000,Mar del Plata,Cerró enero 2025,2025-08-05 11:08:31.741298,C1000,+54 11 1234-5678,info@
718,Cactus Rent,carsharing_p2p,Avis App,23,TOYOTA,Yaris,furgon,mediano ,auto,diesel,,URBANO,,,100,15000,48.0,15000,Rosario,ACTIVO,31/03/2025,1000,12345678,contacto@keko.com
719,MyKeego,agregador_tradicional,Despegar Autos,2024,Toyota,Suburban,camion,COMPACTO,manual,gas,0, ,94865.19866978088,415536.8319064256,50 km,35000,6.0,"80,000",Mendosa,Cerró enero 2025,2026-01-18,C1000,+54 11 1234-5678,usuario@gmail.com
720,Europcra,carsharing_flota_propia,APLICACION,2024,Audi,TRACKERS,camioneta,COMPACTO,automatico,,2,URBANO,,,ilimitado,35000,100.0,15000,Buenos Aires,verificar,2025-02-08 11:08:31.747708,C1000,,keko.com
721,MyKeego,renta_tradicional,TripWip App,2024,Honda,Gol,camion,mediano ,Mecanica,DIESEL,0,personal,17492.202919232648,70290.26665749036,200,35000,-2.0,"80,000",CABA,N/A,2025-05-24,C1000,11-1234-5678,info@
722,Alamo,carsharing_flota_propia,wbe site,,Ford,Crono,sedán,COMPACTO,MANUAL,electric,6,remis,11897.026826736643,61666.26655858559,50,,0.5,"80,000",Barilochee, ,2025-02-14,C1000,sin telefono,keko.com
723,Budget,alquiler_trabajo,web sitte,2024,Honda,i10,sedán,mediano ,Mecanica,electric,4,,24666.769273265134,143726.22715573164,-50,,1.0,15000,Mendoza,Alianza Uber,29/07/2025,BS AS,0800-KEKO,usuario@gmail.com
724,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1425,+54 11 1234-5678,keko.com
725,Budget,carsharing_p2p, ,2024,Citoren,cronnos,suv,economico,Mecanica,electric,-1,carga,16629.56786501193,80933.95437889086,-50,$20000 USD,24.0,14K,Rosario,PENDIENTE,09-18-2025,1000,sin telefono,usuario@gmail.com
726,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,BS AS,,keko.com
727,FastGo,agregador_tradicional,Alamo Web,2025,Kia,Toro,HATCHBACK,compacto,mecánico,gas,3,remis,8486.178802618784,35559.12277313739,ILIMITADO,$25000 USD,5.0,N/D,ROSARIO,Activo,12-05-2025,CABA,0800-KEKO,usuario@gmail.com
728,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,BS AS,11-1234-5678,N/A
729,Rentennials,carsharing_p2p,Hertz 24/7,2023,Ford,Kango,suv,compacto,Mecanica,hibrido,3,personal,29088.638168532216,141950.83003983862,200,15000,24.0,5000,Córdoba,dato no confirmado,2025-02-19,1000,,info@
730,Invernalia,alquiler_trabajo,FastGo App,2025,vw,Etios,furgon,COMPACTO,dsg,electric,tres,mixto,"102.417,38",479409.1323323534,ILIMITADO,12000,24.0,,Buenos Aires,PENDIENTE,01/05/2025,C1000,123,contacto@keko.com
731,MyKeego©,,,,Peugeot£,,,,,,,,,,,,,,,CARACTERES ESPECIALES,,,12345678,usuario@gmail.com
732,KINTO,alquiler_trabajo,Localiza Mobile,23,vw,onixs,PickUp,compacto, ,gas,-1,personal,,,-50,50000,10.0,N/D,Mar del Plata,Cerró enero 2025,09-15-2025,BS AS,123,keko@keko
733,Keko,alquiler_trabajo,Avis App,2024,Kia,dos mil ocho,pickup,COMPACTO,dsg,híbrido,2,taxi,,,200,,2.0,45mil,Barilochee,Expansión 2025,2025-08-21 11:08:31.748268,C1000,+54 11 1234-5678,keko@keko
734,Keko,carsharing_flota_propia,FastGo App,2023,Nissan,i10,SUV,premium,cvt,diesel,99,taxi,29499.693184688647,128133301.63583896,50 km,20000,10.0,125000,Cordoba,Expansión 2025,2025-11-05 11:08:31.746590,C1425,,N/A
735,KINTO,alquiler_trabajo,Rentennials App,2023,iKa,gl,HATCHBACK,premium,manual,electrico,3,remis,,,100,30000,8.0,45mil,Cordoba,verificar,2025-09-07 11:08:31.763164,BS AS,11-1234-5678,N/A
736,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1425,123,usuario@gmail.com
737,Alamo,renta_tradicional,Kayak App,2025,ford,Un,SUV,premium,auto,diesel,3,urbano,,,0,20000,2.0,15000,Mar del Plata,Alianza Uber,2025-06-30 11:08:31.756257,XXXX,11-1234-5678,keko.com
6261,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,,0800-KEKO,N/A
